@RELATION meta-features

@ATTRIBUTE task_id NUMERIC
@ATTRIBUTE AutoCorrelation NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE EquivalentNumberOfAtts NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE MaxAttributeEntropy NUMERIC
@ATTRIBUTE MaxMutualInformation NUMERIC
@ATTRIBUTE MaxNominalAttDistinctValues NUMERIC
@ATTRIBUTE MeanAttributeEntropy NUMERIC
@ATTRIBUTE MeanMutualInformation NUMERIC
@ATTRIBUTE MeanNoiseToSignalRatio NUMERIC
@ATTRIBUTE MeanNominalAttDistinctValues NUMERIC
@ATTRIBUTE MinAttributeEntropy NUMERIC
@ATTRIBUTE MinMutualInformation NUMERIC
@ATTRIBUTE MinNominalAttDistinctValues NUMERIC
@ATTRIBUTE MinorityClassPercentage NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC
@ATTRIBUTE Quartile1AttributeEntropy NUMERIC
@ATTRIBUTE Quartile1MutualInformation NUMERIC
@ATTRIBUTE Quartile2AttributeEntropy NUMERIC
@ATTRIBUTE Quartile2MutualInformation NUMERIC
@ATTRIBUTE Quartile3AttributeEntropy NUMERIC
@ATTRIBUTE Quartile3MutualInformation NUMERIC
@ATTRIBUTE StdvNominalAttDistinctValues NUMERIC

@DATA
3567.0,0.9719949943003052,0.5276280973666277,0.02102933086442293,0.0012783722948671208,0.16024558405690556,0.0012352589218505724,0.7010678374907062,0.859409116646423,0.03231038733536625,0.5887794576814867,0.5729394110976153,0.0006516007623841714,0.07139007112056897,0.0,0.0,0.0,0.005338432122370935,0.0,0.0,0.1326530612244898,0.011280315848843767,0.0,0.0,0.0,0.01126126126126126,0.0125,0.0,0.0,0.0,0.8338025525525526,0.1661974474474474,0.0,0.0,0.5816206666052828,0.859409116646423,0.9457514127767734,0.859409116646423,0.058869911688262784
3573.0,0.09564925263095603,0.4757866181321993,0.004883713372470282,-1.0,0.1095316720739439,0.1517245372604273,-1.0,-1.0,0.0005190423668331928,-1.0,-1.0,-1.0,0.0043680349442795545,-1.0,-1.0,0.09090909090909091,0.16469975416552854,0.13646493714434083,0.0,0.08163265306122448,0.4404963338973491,0.7124551512045105,0.0,0.0,0.44144144144144143,0.0,0.0,0.0,0.0,0.9992884604349573,0.0007115395650427498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3889.0,0.8849985957008499,0.004837385276254569,0.0065780784229667495,-1.0,0.9918676592334124,0.2604273223832777,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.10633153507598042,0.019040612761537963,0.02857142857142857,0.0,0.12013536379018612,0.14243977447462838,0.0,0.0,0.12162162162162163,0.0,0.004871626069782752,0.0,0.0,0.9959521733715282,0.004047826628471789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3891.0,0.5001705153677222,0.10990563961631879,0.12285138616227997,-1.0,0.5324022449773761,0.03371870838238984,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.9829558862123188,0.036761364865742045,0.02857142857142857,0.0,0.5454032712915962,0.030425422860071757,0.0,0.0,0.5461711711711712,0.0,0.0010887156098278652,0.0,0.0,0.9995326170660876,0.000467382933912285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3896.0,0.6264306568957658,0.07970730467550609,0.0046759410194945825,-1.0,0.7925353642708023,0.06589334311246646,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.4866420836186872,0.024363329510786073,0.02857142857142857,0.0,0.025380710659898477,0.041640184520758586,0.0,0.0,0.02702702702702703,0.0,0.021574344023323616,0.0,0.0,0.9801434087148372,0.019856591285162713,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3899.0,0.71311006280747,0.09629345532083801,0.00013106015023437942,-1.0,0.7065821742297749,0.2011348941344502,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.6506340993611959,0.11039227989700759,0.02857142857142857,0.0,0.0011280315848843769,0.15422860071758074,0.0,0.0,0.002815315315315315,0.0,0.17619047619047618,0.0,0.0,0.8338025525525526,0.1661974474474474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3902.0,0.7804116578355526,0.036655993598604164,0.011401006363408656,-1.0,0.9271969226213509,0.024396363706548803,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.2297182814143369,0.0037215743124824198,0.02857142857142857,0.0,0.019176536943034405,0.00982060481804203,0.0,0.0,0.020833333333333332,0.0,0.02781954887218045,0.0,0.0,0.9742324561403508,0.02576754385964912,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3903.0,0.8143834084536665,0.027371958423107107,0.01063252761909714,-1.0,0.9482615310429903,0.02677037694698037,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.18952864337714032,0.0033321072332691435,0.02857142857142857,0.0,0.019176536943034405,0.01089697590978985,0.0,0.0,0.020833333333333332,0.0,0.02781954887218045,0.0,0.0,0.9742324561403508,0.02576754385964912,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3904.0,0.9998688161303616,0.06399638517008324,0.000848745487162075,-1.0,0.8509283421289112,0.16913396769025882,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.37523281376391987,0.045437825908215594,0.02857142857142857,0.0,0.01015228426395939,0.10645822655048692,0.0001,3.1155940216486427e-06,0.011824324324324325,0.0,0.048051948051948054,0.0004593477262287551,0.00015001925139749694,0.9550829238329238,0.04491707616707617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3913.0,0.994294121600932,0.06763769285706055,0.01845977352790654,-1.0,0.838639022156306,0.007701067340912161,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.3986798824934251,0.002185343055585607,0.02857142857142857,0.0,0.01015228426395939,0.00022552537160430548,0.0,0.0,0.011824324324324325,0.0,0.048051948051948054,0.0,0.0,0.9550829238329238,0.04491707616707617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3917.0,0.9991037652734062,0.050194722922432204,0.004540133930603938,-1.0,0.8924871092325034,0.034104726795468145,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.2959419115200538,0.006923859186013804,0.02857142857142857,0.0,0.01015228426395939,0.016494105586878523,0.0,0.0,0.011824324324324325,0.0,0.048051948051948054,0.0,0.0,0.9550829238329238,0.04491707616707617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3918.0,0.9982474327000869,0.00960575870370628,0.008668612370334297,-1.0,0.983446463598049,0.019609735384377835,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.12239852277644928,0.001536231256896813,0.02857142857142857,0.0,0.01015228426395939,0.006242952332137366,0.0,0.0,0.011824324324324325,0.0,0.048051948051948054,0.0,0.0,0.9550829238329238,0.04491707616707617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
3946.0,0.8639227017372401,0.011944797635340804,0.001989415495077914,0.047583220604758836,0.9791646168213157,0.8938642373241203,1.0,0.030937333580339038,1.0,0.4742508797020827,0.004547772195526666,0.1590122435473437,1.0,0.0,0.0,0.0,0.13056795411089867,0.07932146179977065,0.14285714285714285,0.0,0.12803158488437677,0.5074320861096874,1.0,1.0,0.10810810810810811,0.15833333333333333,0.022881880024737167,1.0,0.9983326210118808,0.8316368316368316,0.16836316836316836,0.07736169429275273,2.5775961681322886e-05,0.19743212208888866,0.00046492016138014987,0.7347291535388827,0.0036688546756321765,1.0
3948.0,0.8641827206088764,0.012060083795925899,0.001989415495077914,0.03951820661545338,0.9789509560425731,0.8936712281175813,1.0,0.03877021234059766,1.0,0.4742508797020827,0.005429962051646764,0.13303271252487586,1.0,0.0,0.0,0.0,0.13097560229445507,0.07953783239933358,0.14285714285714285,0.0,0.12803158488437677,0.5074320861096874,1.0,1.0,0.10810810810810811,0.15833333333333333,0.022881880024737167,1.0,0.9983326210118808,0.8316368316368316,0.16836316836316836,0.07736169429275273,3.584962622929454e-05,0.19743212208888866,0.00039215237126975246,0.7347291535388827,0.00565386336699763,1.0
3954.0,1.0,0.09976791234344076,0.000238566161177983,-1.0,0.6819733026646113,0.2377101387736195,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.6975859164047908,0.14457883462795076,0.02857142857142857,0.0,0.0045121263395375075,0.18985135827780625,0.0,0.0,0.006193693693693694,0.0,0.08809523809523809,0.0,0.0,0.9171828078078077,0.08281719219219216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
7592.0,0.6344593537920856,0.07742566858606208,9.644618658990041e-05,0.025742602122026607,0.801995212790802,0.7168168921657563,0.2289720918504185,0.0389649913822548,0.0025303315383118146,0.21976062422184212,0.016893678740503914,0.021311435340077192,0.005035373616322263,0.16109212498192316,0.0019284360884917699,0.010101010101010102,0.46859342682452954,0.25274249734946014,0.05714285714285714,0.0,0.006204173716864072,0.49556125064069706,0.0724,0.000805692613998339,0.0033783783783783786,0.03333333333333333,0.14095238095238097,0.07411653904426518,0.012680662107989314,0.4002252252252252,0.5997747747747748,0.16901384957826776,0.0025157253342540853,0.23020462442606882,0.01469189691171059,0.25185290328495236,0.03315791754535774,0.0029211051757336457
9914.0,0.96553237069505,0.0,0.000505867075688782,-1.0,1.0,0.08805080002316111,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.09081566004701287,0.00551745028885475,0.02857142857142857,0.0,0.0011280315848843769,0.04447975397232189,0.0,0.0,0.002815315315315315,0.0,0.17619047619047618,0.0,0.0,0.8338025525525526,0.1661974474474474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9946.0,0.6250328636029024,0.10246779721889258,0.023874146406404263,-1.0,0.6595884725838488,0.006581613942985081,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.7402944349047504,0.0044572343509963865,0.02857142857142857,0.0,0.015228426395939087,0.0007073295745771399,0.0,0.0,0.016891891891891893,0.0,0.03410138248847926,0.0,0.0,0.9682868352223192,0.0317131647776809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9950.0,0.6982823290216286,0.6145755992688033,1.0,-1.0,0.10157306197839348,0.0008492405087722685,-1.0,-1.0,0.0011678453253746836,-1.0,-1.0,-1.0,0.009828078624628997,-1.0,-1.0,0.1919191919191919,0.020145127966433717,0.00010818529978146569,0.0,0.1836734693877551,0.7315284827975184,0.0007278318810866222,0.0,0.0,0.7319819819819819,0.0,0.0,0.0,0.0,0.9997939907624765,0.00020600923752345728,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9952.0,0.591924515358751,0.08993770854244257,0.00044896813228919186,-1.0,0.7440882908547127,0.07338210032618556,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.5790753397030456,0.03418655473094316,0.02857142857142857,0.0,0.0011280315848843769,0.05027165556125064,0.0,0.0,0.002815315315315315,0.0,0.17619047619047618,0.0,0.0,0.8338025525525526,0.1661974474474474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9954.0,0.938135630173212,1.0,0.01779236968763825,-1.0,0.0,0.0,-1.0,-1.0,0.006358268993706611,-1.0,-1.0,-1.0,0.05350842806742454,-1.0,-1.0,1.0,0.0012619502868068827,0.00021637059956293138,0.0,1.0,0.03440496333897349,0.011276268580215274,0.0,0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.9851697851697852,0.01483021483021483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9955.0,0.938135630173212,1.0,0.01779236968763825,-1.0,0.0,0.0,-1.0,-1.0,0.006358268993706611,-1.0,-1.0,-1.0,0.05350842806742454,-1.0,-1.0,1.0,0.0012619502868068827,0.00021637059956293138,0.0,1.0,0.03440496333897349,0.011276268580215274,0.0,0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.9851697851697852,0.01483021483021483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9956.0,0.9380968836453074,0.9999955023060056,0.017803520856085213,-1.0,6.681075007583536e-06,0.0,-1.0,-1.0,0.006358268993706611,-1.0,-1.0,-1.0,0.05350842806742454,-1.0,-1.0,1.0,0.0,0.00019473353960663826,0.0,1.0,0.03440496333897349,0.011266017426960533,0.0,0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.9851697851697852,0.01483021483021483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9957.0,0.9972061322909306,0.0976914718598823,0.01743484525852114,-1.0,0.6971315787929012,0.013182528806624075,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.6686651019908838,0.007572970984702599,0.02857142857142857,0.0,0.02143260011280316,0.005689390056381343,0.0,0.0,0.023085585585585586,0.0,0.025170068027210883,0.0,0.0,0.976740132990133,0.02325986700986701,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9960.0,0.9276381418385149,0.22263838876231767,0.001972785826245842,-1.0,0.4210636776384799,0.042249715311420355,-1.0,-1.0,0.0001297605917082982,-1.0,-1.0,-1.0,0.0010920087360698886,-1.0,-1.0,0.030303030303030304,0.10341308601963632,0.0069671333059263905,0.0,0.02040816326530612,0.011844331641285956,0.05080471553049718,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.9605405405405405,0.03945945945945946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9964.0,0.9252999076252013,0.47609926202954944,0.07077136097599149,-1.0,0.0979580349997581,0.002817934415471618,-1.0,-1.0,0.0005190423668331928,-1.0,-1.0,-1.0,0.0043680349442795545,-1.0,-1.0,0.09090909090909091,0.1792017898573947,0.0032239219334876776,0.0,0.08163265306122448,0.14269599548787365,0.011204510507432087,0.0,0.0,0.14414414414414414,0.0,0.0,0.0,0.0,0.9966698215725452,0.003330178427454692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9967.0,0.9995370907431158,0.09907355287711185,0.0076499252525684056,-1.0,0.687209458346597,0.02416475265870182,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.6875957377433523,0.014431918990847524,0.02857142857142857,0.0,0.01692047377326565,0.01477191184008201,0.0,0.0,0.018581081081081082,0.0,0.031092436974789913,0.0,0.0,0.9711347376788554,0.028865262321144673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9968.0,0.9996375315450388,0.621757115197386,0.0,0.0,0.057128741389408356,0.0557796606898149,0.35669723159880684,1.0,0.0018815285797703237,0.700167051135281,1.0,0.00014554080995366156,0.012831102648821192,1.0,1.0,0.1919191919191919,0.04307614149214755,0.030097150399203756,0.0,0.1836734693877551,0.0,0.4641824705279344,0.0,0.0,0.0011261261261261261,0.004166666666666667,0.0,0.0,0.0,0.5002815315315315,0.49971846846846846,1.0,1.0,0.8026272437538843,1.0,0.49688652673427447,1.0,0.0018695746114997035
9970.0,0.5095230742764536,0.10993746012986784,0.03653748384698457,-1.0,0.5234689079192248,0.011387543185809963,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,1.0,0.012982235973775883,0.02857142857142857,0.0,0.05470953186689227,0.007298821117375705,0.0,0.0,0.05630630630630631,0.0,0.010466760961810467,0.0,0.0,0.9906564980822407,0.009343501917759343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9971.0,0.6134343156185188,0.08850388431785564,0.008242971908348613,0.46054459203055625,0.751605845770394,0.007720368261566077,0.003259588433951252,0.0011236957071629383,0.0,0.07054705764097406,0.0011236957071629383,0.14923624518454132,0.0,0.1622484589095286,0.0011236957071629383,0.010101010101010102,0.5647324283638725,0.0034835666529631952,0.05714285714285714,0.0,0.003948110547095319,0.0008508457201435161,0.0,0.0,0.005067567567567568,0.004166666666666667,0.19220779220779222,0.0,0.0,0.8186425061425062,0.18135749385749386,0.1622484589095286,0.0011236957071629383,0.09293546371536517,0.0011236957071629383,0.03620334208371689,0.0011236957071629383,0.0
9976.0,0.5106078399390852,0.10993746012986784,0.0845362301972207,-1.0,0.5234689079192248,0.024782382119627105,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,1.0,0.02799835558344332,0.02857142857142857,0.0,0.28031584884376765,0.021527421834956432,0.0,0.0,0.28153153153153154,0.0,0.002110065583119475,0.0,0.0,0.9985659312006617,0.00143406879933826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9977.0,0.9483727521417671,0.08833191769903159,0.0014771101779842387,0.036902473305185465,0.7524885892973276,0.47489915268958327,0.05175897581852913,0.06141111352694538,6.48802958541491e-05,0.07704456992581536,0.013171276941606781,0.012596503274209496,0.0004914039312314498,0.04048611276856725,0.00016620725178702835,0.010101010101010102,0.563048222224503,0.2128653958500119,0.08571428571428572,0.0,0.06486181613085167,0.34818042029728347,0.0,0.0,0.050112612612612614,0.12083333333333333,0.02665066026410564,0.0,0.0,0.7483202740555682,0.25167972594443183,0.08683602806352038,0.0033137386276145195,0.11834921918274656,0.008743353158851429,0.07437104200688427,0.01903679711833846,7.334119764023746e-05
9978.0,0.915563338773079,0.005819319778527117,0.012605861788966822,-1.0,0.9901667809815622,0.04551157090193202,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.10957667877478153,0.0033321072332691435,0.02857142857142857,0.0,0.038917089678511,0.020850845720143518,0.0,0.0,0.04054054054054054,0.0,0.014481409001956946,0.0,0.0,0.986856719733432,0.013143280266567936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9979.0,0.6080319697129035,0.4116827189345097,0.007393805453177198,-1.0,0.28026143634963474,0.010866418328154253,-1.0,-1.0,0.0005190423668331928,-1.0,-1.0,-1.0,0.0043680349442795545,-1.0,-1.0,0.09090909090909091,0.0316917558984727,0.0010169418179457775,0.0,0.08163265306122448,0.01804850535815003,0.016668375192209123,0.0,0.0,0.019707207207207207,0.0,0.0,0.0,0.0,0.9727696446446445,0.027230355355355354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9980.0,0.8386340759881615,0.018498872607666538,0.017030373177095718,-1.0,0.9666171897556056,0.009225840072571462,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.1545074711422704,0.0008654823982517255,0.02857142857142857,0.0,0.009588268471517203,0.00041004613018964635,0.0,0.0,0.01126126126126126,0.0,0.050340136054421766,0.0,0.0,0.9529172029172027,0.047082797082797084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9981.0,0.0,0.45214479021928505,0.34824485642625025,-1.0,0.10801739369761781,0.00200729574800718,-1.0,-1.0,0.00045416207097904364,-1.0,-1.0,-1.0,0.00382203057624461,-1.0,-1.0,0.08080808080808081,0.20735075419587845,0.002466624835017418,0.0,0.07142857142857142,0.4811054709531867,0.005945668887749872,0.0,0.0,0.481981981981982,0.0,0.0,0.0,0.0,0.9993955449031295,0.0006044550968704993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9983.0,0.9985170180166911,0.10874243294242254,0.0004011473256617587,-1.0,0.5781677788456362,0.1590588871089151,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.8956387994700391,0.14533613172642101,0.02857142857142857,0.0,0.006204173716864072,0.14843669912865198,0.0,0.0,0.007882882882882882,0.0,0.07047619047619048,0.0,0.0,0.9338588588588588,0.06614114114114114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9985.0,0.36784670736806424,0.31495465848599785,0.0036921710342692118,-1.0,0.4352875633090719,0.048985736619636754,-1.0,-1.0,0.0002595211834165964,-1.0,-1.0,-1.0,0.0021840174721397773,-1.0,-1.0,0.050505050505050504,0.14279276210311298,0.010385788779020707,0.0,0.04081632653061224,0.02707275803722504,0.05759097898513583,0.0,0.0,0.028716216216216218,0.0,0.0,0.0,0.0,0.9813214656964656,0.018678534303534302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
9986.0,0.5920219252462491,0.35370092829818256,0.004032060307107771,-1.0,0.22041159917800776,0.05776765551716817,-1.0,-1.0,0.0002595211834165964,-1.0,-1.0,-1.0,0.0021840174721397773,-1.0,-1.0,0.050505050505050504,0.22133628777184108,0.03537659302853928,0.0,0.04081632653061224,0.07050197405527354,0.13746796514607892,0.0,0.0,0.07207207207207207,0.0,0.0,0.0,0.0,0.9928067602486207,0.007193239751379287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
10093.0,0.9993231488093087,0.10853832403111924,0.0015611775438310843,-1.0,0.5826460915359635,0.014398486807820732,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.8870945264202377,0.013068784213601055,0.02857142857142857,0.0,0.0005640157924421884,0.00893900563813429,0.0,0.0,0.0022522522522522522,0.0,0.21142857142857144,0.0,0.0,0.8004504504504504,0.19954954954954954,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
10101.0,0.730962128036808,0.07707884295044334,0.0028955416489142194,-1.0,0.8033988052022327,0.010692710042269016,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.4659154814367951,0.0037215743124824198,0.02857142857142857,0.0,0.0005640157924421884,0.002542286007175807,0.0,0.0,0.0022522522522522522,0.0,0.21142857142857144,0.0,0.0,0.8004504504504504,0.19954954954954954,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
14964.0,0.9982907195280027,0.4702652172850651,0.000305288052684991,-1.0,0.13736142313932515,0.027021288915481268,-1.0,-1.0,0.0005190423668331928,-1.0,-1.0,-1.0,0.0043680349442795545,-1.0,-1.0,0.09090909090909091,0.10056485630464293,0.012852413614038124,0.0,0.08163265306122448,0.0022560631697687537,0.09962070732957458,0.0,0.0,0.003941441441441441,0.0,0.0,0.0,0.0,0.8754926801801801,0.12450731981981981,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
14965.0,0.8431321434758056,0.0343387598089263,0.00012668794334575652,0.08681236740457299,0.9326455325343855,0.7702225396151396,0.19593398962138303,0.009989858477368966,0.0006488029585414909,0.16502885910513074,0.0035083937451230915,0.08444821730314557,0.001419611356890855,0.02637797462353365,9.998710461667771e-05,0.010101010101010102,0.21932275656870082,0.11430858774909665,0.11428571428571428,0.0,0.007332205301748449,0.4583393131727319,0.0,0.0,0.003941441441441441,0.0375,0.2487394957983193,0.0,0.0,0.4119965553789083,0.5880034446210918,0.15921182731696218,0.0007984822265396769,0.15756442155531683,0.0028084049404707156,0.20053949247440733,0.006452899328265063,0.0009560901729684565
14966.0,0.496292761243734,0.10912400864249822,0.20789101747232958,-1.0,0.5686105147316651,0.03894925787960086,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.010101010101010102,0.9138733176570378,0.03702100958521756,0.02857142857142857,0.0,1.0,0.03332649923116351,0.0,0.0,1.0,0.0,0.0005949031272610339,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
14967.0,0.9982635789350113,0.34970874357145654,0.005455875107944926,0.0024479740523329937,0.24913335867540462,0.012815811314199687,0.4113407993380471,0.5936691812660825,0.0035684162719782004,0.6018352872063095,0.30328587396214735,0.002085564163252526,0.012194097552780423,0.6088046286339784,0.012902566658212202,0.050505050505050504,0.18062131917489338,0.005798732068286561,0.0,0.04081632653061224,0.01748448956570784,0.0235366478728857,0.0559,0.008486878114970902,0.018018018018018018,0.008333333333333333,0.0,0.9996423462088698,1.0,0.9148005148005148,0.0851994851994852,0.6088046286339784,0.012902566658212202,0.6917901590072891,0.30328587396214735,0.5681108948614689,0.5936691812660825,0.00681684074369839
14968.0,0.8108032991301474,0.10717354158598213,0.03247350245742439,0.043120092682921315,0.6065592107635461,0.005713072513558896,0.36133256188699553,0.05097566253618606,0.004476740413936288,0.1460661632775921,0.012953604759294404,0.020194908244040955,0.002893823150585205,0.0,0.0,0.0,0.8414701508391756,0.004803427310297077,0.11428571428571428,0.0,0.02030456852791878,0.00041004613018964635,0.00526,0.00012449913710507976,0.010135135135135136,0.0875,0.10571428571428572,0.48703703703703705,0.06646145374449339,0.45025337837837837,0.5497466216216217,0.07304106741408636,0.0018349648182211253,0.14859376273085717,0.011047235801822368,0.10224918334708068,0.02210310166760197,0.003741669331250691
14969.0,0.9606461338000525,0.2981459697033063,0.001428685643828866,-1.0,0.3085204945838368,0.05662890119858717,-1.0,-1.0,0.00019464088756244728,-1.0,-1.0,-1.0,0.0016380131041048328,-1.0,-1.0,0.04040404040404041,0.18691260461009698,0.021463963476642794,0.0,0.030612244897959183,0.016356457980823462,0.09608405945668888,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.9702429702429702,0.029757029757029756,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
14970.0,0.9613051570099252,0.3584678745750865,0.02391226930586622,-1.0,0.19096593371822745,0.037212175020748486,-1.0,-1.0,0.0002595211834165964,-1.0,-1.0,-1.0,0.0021840174721397773,-1.0,-1.0,0.050505050505050504,0.2591363359824238,0.030291883938810396,0.0,0.04081632653061224,0.3147208121827411,0.1004510507432086,0.0,0.0,0.3158783783783784,0.0,0.0,0.0,0.0,0.9987827017408867,0.0012172982591132054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
34537.0,0.5140491016452603,0.10845880885701989,0.0011924256233715048,0.046168325142642706,0.5843008664078857,0.11852695373569319,0.06988273912968222,0.11765183807552052,6.48802958541491e-05,0.0757346338542592,0.012243960070935658,0.01347023279222158,0.00014090435304127605,0.05188781483184871,1.2533474323322981e-09,0.010101010101010102,0.8839373443922401,0.10584849730618603,0.6571428571428571,0.0,0.015228426395939087,0.10820092260379292,0.0,0.0,0.0,0.125,0.784331797235023,0.0,0.0,0.0,1.0,0.11568325373043488,0.0002475632771978239,0.075679681197835,0.0009997836068919427,0.057890848809869506,0.009364620041164201,0.00010691350111143343
